Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDY22,OUT010,283.48176231879506
FDC35,OUT019,553.9014752405126
FDO03,OUT013,3913.599111169605
FDF24,OUT045,1379.594873534434
FDF56,OUT018,2770.6371234322737
FDD28,OUT013,945.5430914343412
FDG53,OUT027,2872.671395651157
FDO27,OUT019,228.5192788798844
NCF54,OUT018,2672.4132536161987
FDC20,OUT027,1336.219623418643
FDU10,OUT046,666.2602303131345
DRA24,OUT018,2399.750457089369
FDA02,OUT010,378.6041543930442
FDG10,OUT017,911.7944121503236
FDW39,OUT010,445.14293901013815
FDP04,OUT019,149.32201695305457
NCM55,OUT013,3169.023743385679
FDG47,OUT045,4325.725612641666
NCU41,OUT017,3157.087973316858
NCK31,OUT017,803.1205978878962
FDZ46,OUT045,1673.1602572921374
FDU13,OUT027,3981.204115090143
NCF19,OUT045,740.275219400849
NCJ43,OUT013,2850.977414513112
NCJ05,OUT045,2482.306561865123
FDS04,OUT027,2867.290190193134
FDX28,OUT010,239.4731678804928
FDB41,OUT027,1205.6055390554047
FDG53,OUT046,2093.8002542511417
FDL15,OUT010,379.1027740453421
FDQ08,OUT049,978.5597138034352
DRN36,OUT013,1552.8102300732853
FDI46,OUT013,4021.2167892719344
FDG16,OUT027,5663.8146852710415
FDV32,OUT013,1066.4507889386769
FDF44,OUT010,276.5453236723139
FDK04,OUT018,897.7739469563566
NCA41,OUT013,3097.560448416554
FDD51,OUT017,675.7495422223857
NCZ53,OUT045,3045.4087686669013
FDP01,OUT027,3993.363837005772
FDY25,OUT049,3103.4913836972537
FDB17,OUT018,2816.8972623804566
NCV54,OUT018,1798.2123386063065
FDJ32,OUT017,1032.0157480156552
FDA37,OUT049,2044.7785330273248
FDG35,OUT035,2859.818343075593
NCM05,OUT018,3808.704017390107
FDG45,OUT046,3632.9068842360143
FDH28,OUT013,625.0527159828656
NCE18,OUT049,4096.046117078453
FDH38,OUT045,1966.293357316121
FDR56,OUT013,3147.962988163414
FDH17,OUT027,2827.69372711409
FDD39,OUT049,3806.8361192752
FDB41,OUT049,719.8900160640774
NCR53,OUT046,3614.978256899715
FDX46,OUT017,903.1507448889956
FDV28,OUT049,631.9169984923383
FDA08,OUT018,2440.4052916912583
FDH45,OUT017,656.7205538997837
NCS38,OUT010,273.6239293931876
FDD40,OUT010,491.967596777732
DRM59,OUT035,2555.624254460818
NCJ43,OUT018,2678.7419995830137
NCN29,OUT013,720.8446834000091
NCC19,OUT045,3120.2443379566616
FDR56,OUT035,3258.5768960739097
FDZ43,OUT049,4030.373137972351
FDJ32,OUT010,143.9203304067637
DRH03,OUT017,1386.7049672912194
NCZ54,OUT035,2749.5862652613823
FDE26,OUT017,2599.232100227033
FDS03,OUT045,1050.1256250858207
DRZ24,OUT019,275.9959926123193
FDO48,OUT027,5673.9136046296535
FDW39,OUT049,2841.5879387857594
NCK05,OUT049,1004.5362752606642
NCK30,OUT017,4068.489972991165
FDT27,OUT018,3467.379461307498
FDS08,OUT019,438.0210655555992
NCJ19,OUT049,913.718909246226
FDC58,OUT045,689.1589957646358
DRE37,OUT013,3176.6989883625006
FDW02,OUT035,2093.519739608016
FDJ02,OUT010,383.59468888075935
FDX09,OUT045,2890.326300584554
FDT31,OUT010,474.5376372152144
FDI24,OUT049,2917.588892450247
FDY09,OUT045,2878.366815807669
FDV28,OUT045,621.7630749506903
DRM47,OUT049,3225.2504726790494
FDT52,OUT019,591.4083016799092
FDI48,OUT018,857.5746663911108
FDY55,OUT017,4076.1596686051953
FDU48,OUT013,2052.260084618661
FDN25,OUT045,908.0244921639268
FDP20,OUT049,2066.9163519408853
FDJ15,OUT013,3102.9646396929147
FDD04,OUT018,1838.0337968963045
FDY58,OUT045,3951.987848752604
FDR37,OUT018,2931.846399025518
FDF44,OUT013,2046.4783535766987
FDD32,OUT045,1377.791030787851
FDR57,OUT017,2486.982891817179
DRG39,OUT027,1336.5550264993483
FDX15,OUT017,2598.72427264191
DRN37,OUT045,2591.6795848482184
FDW40,OUT027,2872.671395651157
FDB32,OUT049,1472.656944806804
FDM40,OUT018,1846.369822926564
FDE39,OUT027,2864.0174562168063
DRH49,OUT017,1390.0470342256697
FDT46,OUT049,746.6721505569157
NCF06,OUT035,4268.25432439752
FDP07,OUT017,3189.444664801912
FDC04,OUT013,4017.7293414785327
FDZ32,OUT017,1742.2561329258815
FDD50,OUT045,2720.11518098614
FDU56,OUT017,3178.5062717823057
FDV34,OUT017,1205.644240872059
NCY41,OUT013,607.8176353670976
NCK18,OUT046,2629.478338467242
DRH25,OUT049,873.809680944667
FDT57,OUT046,4069.832081472327
FDV56,OUT018,1567.9467308526214
FDV12,OUT045,1554.4167544357438
FDN52,OUT017,1351.8163802968345
FDX38,OUT035,729.9671355950954
FDE47,OUT018,1851.372187194621
NCO07,OUT013,3538.760514203603
FDV09,OUT027,3981.204115090143
FDZ23,OUT019,472.5290481929063
DRH51,OUT018,1293.0469992125454
NCY54,OUT045,2869.14069258506
DRG49,OUT013,4040.4247104926553
NCC19,OUT049,3250.199971678685
NCV53,OUT045,4098.996551130105
FDZ47,OUT019,234.4922250410645
NCO26,OUT018,1683.0710229664744
NCP02,OUT045,966.8760118036683
NCW30,OUT018,3791.906556087446
NCN55,OUT046,3962.168752432956
FDB20,OUT010,173.23703418075974
DRL11,OUT013,2472.9515450237272
DRD60,OUT045,3018.210423392208
FDW14,OUT010,208.45893139118795
FDL27,OUT010,155.03913745995953
FDU09,OUT018,903.0424053679884
DRH36,OUT027,1820.802030251216
FDP34,OUT027,4011.786546357431
FDE04,OUT017,2847.446614813679
FDZ57,OUT027,2867.290190193134
FDF02,OUT010,250.75878571365763
FDG28,OUT045,4071.7217535928216
NCI31,OUT046,624.4143236879169
FDT43,OUT013,795.5437571354772
FDU20,OUT046,2140.861717367131
FDD53,OUT013,642.7336914315931
FDW15,OUT045,2529.206617168029
NCT53,OUT045,2579.916663955875
NCG55,OUT027,2862.9067580265137
FDD48,OUT035,1985.326473836026
FDG47,OUT049,4331.376927822088
FDI21,OUT017,1050.5488461531795
FDT27,OUT017,3988.529397393896
DRO35,OUT013,1989.4953843998007
FDD33,OUT017,3704.145113771844
FDC04,OUT035,4126.991797642942
FDY34,OUT013,2643.3530442611
DRJ49,OUT049,2139.245434986577
FDE05,OUT049,2548.7577687012217
FDU31,OUT017,3920.069900040673
NCN19,OUT027,5389.479363862757
FDK56,OUT027,5386.353291645115
FDK58,OUT017,1749.236546260072
NCJ42,OUT035,1650.4443196931377
FDZ34,OUT027,5553.111323023669
FDA52,OUT018,2682.344279966213
NCR29,OUT013,946.2291568268524
FDT48,OUT035,3295.231860426311
DRJ51,OUT019,588.3697036376976
NCS54,OUT046,2889.05712890637
FDV01,OUT035,2578.0870426546408
DRG51,OUT027,4134.738268995255
NCG42,OUT013,2118.678236543992
FDA51,OUT049,1905.5657743606985
FDV19,OUT010,405.271981234478
NCT18,OUT045,3079.317596663318
NCS41,OUT045,3104.9594957765844
FDO03,OUT046,3933.291698340711
FDL12,OUT010,143.84143808894058
FDY37,OUT010,345.9311909123307
FDI58,OUT049,1366.5364734244542
FDT28,OUT018,2331.44106023591
NCC42,OUT010,276.4282419397423
FDO01,OUT017,2151.614252499387
FDJ02,OUT013,2513.6121351027214
FDQ04,OUT018,596.5163822834683
DRL47,OUT013,2065.550944154841
FDZ32,OUT035,1711.5285210348106
FDC35,OUT035,3580.8507673041413
FDX14,OUT045,1197.3621899546256
FDZ35,OUT013,1685.433481738507
FDL14,OUT013,2463.2329056813646
FDO04,OUT049,906.1339915928992
DRK11,OUT017,2458.7769786572303
FDB44,OUT018,3237.0904615835066
FDZ50,OUT049,3242.7967907532425
FDI12,OUT027,2654.929944516884
FDU43,OUT017,4022.521246897707
FDD58,OUT010,228.54419018573967
FDB27,OUT017,3219.945323036682
FDB04,OUT018,1310.020378517554
NCO17,OUT013,1980.2789760874189
FDL12,OUT017,913.2093078992368
DRJ13,OUT049,2548.2883308712744
FDD57,OUT045,1531.995033136668
FDW19,OUT035,1812.6959200532133
DRD27,OUT018,1495.452448298809
FDH27,OUT027,3979.5692904421408
NCW30,OUT027,5911.140336308141
FDR40,OUT018,1310.715198914351
FDG05,OUT013,2499.707258257783
NCY41,OUT019,134.5621468053445
FDI38,OUT018,3079.9592819944683
FDR20,OUT046,666.149574528848
FDE09,OUT017,1718.701278907282
FDN50,OUT019,222.60107665333337
DRF27,OUT045,2471.9233123507265
DRF51,OUT013,610.0185580127604
NCO02,OUT019,151.4562593190267
FDB51,OUT027,1458.215889069312
FDJ50,OUT013,914.2030811123813
FDN52,OUT013,1379.209558780531
FDX14,OUT013,1365.7784498349745
FDT27,OUT019,591.1341745150024
FDV10,OUT013,662.396211630003
FDU33,OUT046,720.894265174858
FDU58,OUT046,3219.689387511718
NCP42,OUT027,5566.857303071806
FDL51,OUT027,5662.805176424166
DRH15,OUT027,1207.1188965701208
FDU16,OUT017,1382.681358488706
FDW15,OUT017,2511.375982482613
FDQ44,OUT045,2043.061790690502
NCI06,OUT027,5287.785350055807
DRK23,OUT019,589.9589330133089
FDC28,OUT035,1690.5792616095823
NCY17,OUT019,134.5621468053445
NCV05,OUT018,2323.281856033371
FDM34,OUT019,276.36285343472474
DRD60,OUT027,5357.52340132112
FDT38,OUT046,1387.7802401814783
FDQ57,OUT018,2424.705205031085
FDE59,OUT027,1193.6311105808002
NCM43,OUT046,2662.722460178756
DRI51,OUT049,2834.659547110605
NCG30,OUT017,2016.631188272896
NCK54,OUT035,2001.1884362897624
FDQ16,OUT019,259.9001668383154
FDI36,OUT013,3103.6060978778314
FDX16,OUT027,3981.204115090143
FDA34,OUT046,2852.4691363073507
FDJ48,OUT018,3489.062099209176
FDU47,OUT035,2094.41303251205
FDS39,OUT046,2164.128881887531
FDD11,OUT046,4040.340308968184
FDM16,OUT027,1763.7935567772652
FDU56,OUT018,2909.949973063384
FDQ32,OUT017,2091.24595557962
DRK35,OUT013,657.8885872492757
FDA58,OUT049,3665.812827116019
DRG48,OUT019,370.1968348757937
FDT59,OUT010,588.4851817263697
FDQ31,OUT019,213.48263230445875
FDS51,OUT018,1049.8255629565074
FDW32,OUT027,2615.657156307645
FDI15,OUT027,5911.140336308141
NCV30,OUT017,990.362840655074
DRG25,OUT049,3177.7774948765423
FDT02,OUT013,607.4865461083391
FDO33,OUT027,2862.9067580265137
FDP38,OUT035,772.362745639466
FDZ45,OUT035,3248.2623676330563
NCA54,OUT027,5287.785350055807
FDU33,OUT017,710.5831649767711
FDN58,OUT017,4004.799970863148
FDI05,OUT045,1235.2930875261063
FDM57,OUT019,201.49114257089303
NCS42,OUT027,2654.929944516884
FDB57,OUT045,3971.716855608914
FDC03,OUT045,3096.401271203263
FDZ58,OUT013,2036.7139290827188
NCK29,OUT045,2030.2015751442016
NCR53,OUT045,3653.3263525130633
FDE26,OUT027,3979.5692904421408
FDU52,OUT049,2444.3416929772825
FDE41,OUT027,2565.347550740979
FDU38,OUT018,2977.161460345394
FDA52,OUT017,2882.9240013821072
FDW46,OUT046,1078.568814768953
DRI59,OUT035,3989.90284298902
FDT38,OUT035,1386.4402136055858
FDL33,OUT018,2970.510326869056
FDQ01,OUT027,5910.130827461266
FDJ08,OUT046,3234.906462515591
FDQ47,OUT049,671.3585678158555
NCZ18,OUT013,3773.162038960993
FDE29,OUT017,961.3759891270246
FDF10,OUT027,3979.5692904421408
FDC48,OUT049,1385.3569432415954
FDY58,OUT013,3890.2867206812425
NCX30,OUT010,588.0070541311469
FDV11,OUT013,2885.3527926021616
FDT46,OUT046,738.5415089900316
DRD01,OUT019,143.44592368781122
FDQ11,OUT013,4209.468916716033
NCM41,OUT017,1391.5844208758012
NCC55,OUT013,616.9293990389192
FDG45,OUT027,5663.8146852710415
NCQ54,OUT049,2700.479048535324
FDM34,OUT045,2038.8711095289416
FDD17,OUT019,589.1105255994597
FDN38,OUT027,5911.140336308141
FDB53,OUT018,2364.525817079095
NCL06,OUT035,4302.840176732815
NCV18,OUT019,201.95287923054775
FDX25,OUT013,3089.0362049829614
FDB39,OUT046,909.889822353855
FDC33,OUT049,3182.819267058645
NCO14,OUT018,594.4312524618688
FDA58,OUT027,5911.140336308141
NCQ02,OUT017,3069.315366919177
NCR53,OUT017,3693.70276697431
FDN52,OUT046,1360.490878020819
FDG26,OUT046,4176.475298564727
FDE23,OUT027,1205.7927273728724
DRI37,OUT013,959.686952526021
DRH37,OUT018,2428.984938197657
FDO01,OUT035,2143.3967912559883
FDK45,OUT049,1980.035208549436
FDP23,OUT049,3780.062922671085
FDM33,OUT035,3819.208777529721
FDD36,OUT017,2117.0331923309063
FDL56,OUT017,1334.57568418598
FDT27,OUT010,591.4358380584627
FDG52,OUT017,669.5536617500964
NCL42,OUT035,4124.565512710339
DRJ24,OUT046,3243.038353511537
FDV38,OUT046,890.7835469530569
FDT35,OUT045,2688.832300071432
FDY51,OUT045,3703.64371488028
FDC37,OUT017,1705.8339500925274
NCP43,OUT013,2992.7761851058376
FDO33,OUT045,1747.1313598629256
FDW04,OUT018,1805.8349121040387
NCC31,OUT046,2483.5929980206843
FDK22,OUT049,3777.709753969796
FDJ50,OUT017,901.3876542218004
FDV13,OUT017,1393.1100548964753
DRL60,OUT017,2430.268903327538
FDW03,OUT017,1738.086264524706
FDY27,OUT035,2927.708844537864
FDB39,OUT027,1336.3597374117694
FDU59,OUT045,2589.997589123946
FDZ57,OUT049,2107.9217689562424
FDO21,OUT049,3961.314289490576
FDS43,OUT018,2938.5232791572057
FDU28,OUT010,479.46671706990566
FDC51,OUT010,275.3971107104293
FDW16,OUT010,218.314510434092
FDP32,OUT010,275.78396683468685
FDB60,OUT019,488.273009661646
NCQ30,OUT046,2075.814163782003
FDD26,OUT049,3252.347363880477
FDI44,OUT045,1314.2457863426937
DRH23,OUT046,921.3482627739984
FDO44,OUT046,1743.1812950882852
FDG04,OUT046,3080.5386879456787
FDM32,OUT027,2658.532061783184
FDM09,OUT013,2677.198260832634
FDZ47,OUT013,1590.2448967238145
FDM40,OUT027,2897.5317360374297
FDY48,OUT017,1681.3164820440238
NCM30,OUT045,668.5415242934722
FDX36,OUT010,589.436694814576
DRF03,OUT017,628.7191586657641
FDN51,OUT049,4359.454191312179
FDM57,OUT049,1347.2161171427947
FDB35,OUT049,1439.167567035765
FDY13,OUT027,2340.404482323691
FDA37,OUT017,2034.976130670067
NCX53,OUT017,2192.369258232876
FDD59,OUT018,1297.9940782137892
FDX10,OUT019,134.64103912316762
FDC03,OUT018,2962.363403944224
FDW43,OUT035,4095.4914632155496
FDW10,OUT046,2762.5390737755124
FDY14,OUT027,5911.140336308141
FDV43,OUT045,680.0989961236775
FDO40,OUT013,2496.9432854715005
FDP46,OUT027,2656.984678574355
NCE43,OUT019,412.9879418690383
FDD05,OUT035,2102.1250981415515
FDJ60,OUT010,416.9811481560155
DRE27,OUT018,1443.1646686335498
FDO11,OUT035,4180.289393319557
DRG11,OUT027,2854.6724087742987
FDK33,OUT010,558.1969841831892
DRM23,OUT045,2763.846893721151
FDJ02,OUT027,3979.5692904421408
NCZ05,OUT045,1648.8561269780146
NCL30,OUT013,2082.5480403020647
FDZ19,OUT018,2705.990136872415
FDM45,OUT049,2026.9688610844144
FDO36,OUT046,2880.9941349268665
NCK31,OUT045,765.1678893615087
DRJ37,OUT045,2478.810591521221
FDP24,OUT018,1757.0468750338543
FDF46,OUT013,1874.3136854373236
FDX46,OUT019,144.10436106655624
NCL18,OUT045,3019.3789824079618
FDJ26,OUT013,3463.561591752399
FDJ07,OUT045,1944.1492249446933
FDY15,OUT013,2517.4429466509964
DRG01,OUT045,1224.8903280501338
FDF58,OUT045,1061.7734193807566
FDZ14,OUT019,275.9959926123193
FDP31,OUT049,1072.416336274103
FDH45,OUT013,646.921093299725
FDA09,OUT010,438.69622287875006
FDW31,OUT035,3202.8521467347523
FDA57,OUT046,653.3447233078256
NCE55,OUT035,2939.383835854064
FDC17,OUT019,553.7218135032692
FDC59,OUT013,1127.5349729138577
FDA22,OUT013,2609.5344502611124
FDK52,OUT035,3833.8490377754297
NCM26,OUT046,2456.035042694237
NCT53,OUT035,2669.5067807335554
FDW45,OUT018,2319.13516728228
NCI18,OUT035,3998.389498626335
FDE38,OUT018,2419.462254619749
FDF08,OUT019,207.64387238720724
FDY58,OUT010,589.4213533153095
FDF58,OUT019,144.39933442558902
FDX39,OUT017,3743.083203391031
FDB44,OUT049,3674.6001977942137
FDF28,OUT013,2117.290091677336
FDE39,OUT013,1937.229724252572
FDT37,OUT018,3511.90591878654
FDZ45,OUT017,3260.44275454093
FDO40,OUT035,2603.717707040327
FDM57,OUT027,2602.633766094104
DRG36,OUT017,2983.2338979397387
FDY36,OUT010,152.15054370007076
DRL60,OUT027,3993.363837005772
FDS25,OUT019,266.9420910260664
DRF49,OUT027,2862.9067580265137
FDP16,OUT045,4098.4922547595625
FDS60,OUT049,2969.821310179408
FDU15,OUT027,1197.3900363857877
FDK43,OUT046,2139.014156786554
FDN25,OUT046,918.4120867125708
FDE53,OUT049,1688.232304280215
FDB22,OUT013,2484.809086581767
FDE39,OUT017,2022.0016538193772
FDX35,OUT035,3869.769610293693
NCG54,OUT049,2712.3000003295565
FDH27,OUT035,2645.7647195804643
NCK42,OUT013,3544.753810309156
FDS25,OUT049,1719.887079070609
FDI10,OUT018,2718.4009902242374
FDU35,OUT035,1614.650109617802
FDI04,OUT017,3258.718905534869
DRK23,OUT035,4149.318595290348
FDB53,OUT019,375.9624254465977
FDY02,OUT049,4090.07212354469
FDM60,OUT035,671.166308076424
NCJ31,OUT010,588.8564499537064
DRP35,OUT017,2044.746882663854
NCQ30,OUT018,1840.1234927775745
DRL11,OUT010,386.31671122366953
FDU01,OUT013,2914.1066905297357
FDR39,OUT035,3010.632412387625
FDO08,OUT046,2561.86779402978
FDC02,OUT045,4320.165722622295
NCZ29,OUT035,2086.237041882579
FDF29,OUT010,275.9840724399818
FDZ23,OUT017,3192.788782350148
NCU53,OUT018,2410.999332447204
NCW30,OUT013,4242.169353141627
NCM26,OUT027,4001.706718610028
FDV50,OUT027,2865.022869966984
FDW15,OUT049,2552.1338703630354
FDI35,OUT027,5357.52340132112
FDO11,OUT017,4112.156237787895
FDN48,OUT046,1390.7017153763331
NCA17,OUT049,2411.974616888405
NCN54,OUT013,1398.8814455261574
FDP22,OUT013,719.2734259130668
NCB54,OUT035,2060.9432339947425
FDD08,OUT045,652.7299612100708
DRM48,OUT010,134.5621468053445
FDG41,OUT027,2862.075718091593
FDE44,OUT027,1207.4662577200547
FDE26,OUT035,2666.442045312571
NCS38,OUT013,1878.7694108220717
NCJ54,OUT018,3429.2586922651217
FDI40,OUT019,239.38298060631604
FDN45,OUT018,3409.653921219866
FDU43,OUT046,4003.49677988658
FDI04,OUT010,494.7985617817508
NCC07,OUT018,1549.0675556810804
NCC07,OUT019,251.0845656684753
NCD18,OUT045,3915.064863824327
FDU55,OUT035,4345.1102471753165
FDX59,OUT035,640.1665607829334
FDR52,OUT049,3238.350113016588
NCP17,OUT013,1121.9110133489148
FDQ32,OUT045,2063.715192702959
NCT17,OUT049,3213.437970566356
FDO10,OUT049,916.5874656481212
FDE32,OUT049,632.8691025868451
FDN44,OUT045,2612.286687255831
FDH02,OUT035,1396.399074094703
FDK60,OUT013,1590.9406519666643
FDS24,OUT019,198.6062200103812
FDL03,OUT010,541.1903288922579
FDB46,OUT027,5663.8146852710415
FDO48,OUT049,3959.804170689908
FDZ39,OUT049,1687.428961152224
FDT02,OUT027,1193.9651806206125
FDC50,OUT013,1530.8786545435785
FDP39,OUT035,800.6759701996557
DRG15,OUT018,954.600078949514
FDP10,OUT018,1550.0045835849282
FDF53,OUT027,5346.956463070987
FDN34,OUT045,2790.5557312834767
FDK02,OUT045,2022.7460095032327
FDC23,OUT045,2849.8001521216565
FDJ10,OUT019,277.16152562513406
FDE53,OUT035,1684.3074916228463
FDR25,OUT035,4030.706303816536
FDW50,OUT046,2594.65912864718
FDS09,OUT049,817.0639180123875
FDW49,OUT010,434.1887398869587
FDU51,OUT046,2879.7774669887285
FDF28,OUT018,1857.1483137772325
NCY30,OUT018,2713.0584540313225
FDD44,OUT045,4145.756655629438
FDX09,OUT017,2934.6939293463847
NCF30,OUT013,2066.2793087211576
FDZ50,OUT019,473.5640205897237
FDW37,OUT013,1395.659845730078
FDD11,OUT049,4075.4922545658255
DRH39,OUT018,1237.0823028735754
FDA36,OUT049,3068.7199607267926
NCG43,OUT049,1381.2784492644555
FDF02,OUT035,1663.262930352496
FDP57,OUT027,2850.908351476753
NCE42,OUT017,4010.670964262388
NCR38,OUT027,5910.130827461266
FDP03,OUT019,276.1215278963398
FDO51,OUT035,713.0029288429557
NCQ42,OUT046,2102.5148564753003
NCM41,OUT046,1390.811315017103
FDH48,OUT027,2602.554388454168
DRF60,OUT046,3945.349057849669
FDJ27,OUT035,1671.4077025196652
FDQ14,OUT013,2440.972801759276
FDN27,OUT017,1985.425486064613
NCQ02,OUT046,3064.862873247244
FDJ33,OUT049,2048.391561258286
FDP07,OUT027,5572.730060103991
DRE01,OUT049,3739.937602569451
FDU36,OUT045,1574.8048528480413
FDL28,OUT017,3968.822329126348
NCX53,OUT046,2212.735107895133
FDZ39,OUT013,1669.6840268025558
NCP42,OUT013,3052.5475327669824
FDJ14,OUT035,1372.4348865123443
FDK04,OUT049,902.5611645556615
NCC19,OUT017,3237.508873381452
FDS09,OUT018,752.6493522530149
FDZ02,OUT046,1595.0731554243332
FDD35,OUT018,1880.8023904339784
NCY42,OUT017,2617.986366276263
FDB05,OUT045,3846.6786094584486
FDF20,OUT035,3221.36334922508
NCO41,OUT018,1438.3243614912424
FDC40,OUT027,2359.719519247028
FDV58,OUT045,2971.3716707622675
FDZ57,OUT045,2075.047436925216
DRM35,OUT046,2978.0978352483667
DRN36,OUT018,1419.2004545687523
FDQ13,OUT046,1394.3715788681868
DRO35,OUT010,274.48359604081554
NCD43,OUT035,1653.47678219892
FDA51,OUT018,1693.8078175671646
NCX17,OUT027,5910.130827461266
NCZ17,OUT049,678.4509506080045
FDR11,OUT027,4083.666946628755
FDW34,OUT049,4033.4155025494574
FDN50,OUT017,1422.8280405206456
FDS09,OUT046,770.6352256635447
FDS48,OUT018,2350.007380495668
FDL44,OUT049,2642.4857576740715
DRF48,OUT018,2957.235355187671
FDA14,OUT018,2319.8253605785617
NCD30,OUT049,1559.2403645834163
FDI16,OUT017,798.4980932271542
NCG06,OUT035,4291.912290602905
DRZ24,OUT035,2025.129810394494
NCS17,OUT045,1542.390752567347
FDB37,OUT045,4111.618754087317
FDE10,OUT035,2066.602338584625
FDC57,OUT045,2998.937382850508
FDM12,OUT018,2935.023624177701
FDE24,OUT049,2105.475872316616
FDW22,OUT045,3897.711503320639
DRD01,OUT027,1330.5646725451074
NCZ18,OUT027,5911.140336308141
FDN49,OUT045,653.8996708584815
FDR22,OUT035,1988.1567634562928
FDV08,OUT019,134.64103912316762
FDY39,OUT046,3237.319183553538
FDV36,OUT049,2164.202112486248
FDO60,OUT045,669.0694967732273
FDU04,OUT027,2865.022869966984
FDR20,OUT027,1205.709224057682
FDW19,OUT019,266.8250092934949
FDU40,OUT049,3109.587181178952
FDK15,OUT045,1548.969777458921
DRF15,OUT035,2543.120072617592
FDQ25,OUT017,2894.9657722875586
FDI48,OUT019,136.5829406029165
FDS49,OUT046,1334.6504581597392
FDV22,OUT046,2623.798214005751
NCV42,OUT046,1722.168992031804
FDX26,OUT046,3185.806479706823
FDI33,OUT018,1337.0733963209266
FDZ14,OUT049,2053.765498776321
FDG10,OUT013,959.3482766415954
FDM38,OUT018,690.9525996789547
FDG26,OUT027,5910.130827461266
FDH46,OUT035,1695.383740571457
FDN13,OUT018,1475.5555411467594
FDU57,OUT035,2537.222404024189
NCI06,OUT046,2990.906143792247
FDM38,OUT045,892.6863022569152
NCG42,OUT010,271.1293610386028
FDL39,OUT045,2924.395605052639
FDT31,OUT019,483.7858426575172
FDV59,OUT013,3695.007840520392
FDB49,OUT035,1646.2053002253765
FDD58,OUT049,1663.3811011276448
DRN59,OUT046,699.3533361094186
FDX48,OUT049,2503.6274786119043
FDQ11,OUT049,4179.674953238568
FDY12,OUT049,884.1690731934596
FDQ11,OUT045,4224.98511235224
DRI11,OUT017,1949.918448948584
FDY32,OUT027,4131.700264085548
FDS51,OUT045,965.7920023458064
FDR19,OUT010,375.7553660372109
DRB13,OUT018,2815.673256828579
FDS21,OUT035,1002.018322815394
FDQ40,OUT045,2877.445122226999
NCE55,OUT013,2849.767243744376
FDX43,OUT027,4146.311661008818
FDS12,OUT049,2055.7561217204047
DRK01,OUT027,2824.9623276998145
FDN25,OUT017,905.3160060883308
FDB60,OUT046,3210.587970709054
FDQ13,OUT017,1384.0109093398985
DRK13,OUT045,3093.004689075258
DRF25,OUT018,555.1334891218787
NCD42,OUT019,134.5621468053445
FDW25,OUT045,1381.671552979946
NCV29,OUT027,5284.34766875076
NCK42,OUT035,3700.015873888433
DRJ13,OUT027,4069.020709587349
DRD15,OUT017,3950.3678691600617
FDM27,OUT045,2578.795943009902
FDZ50,OUT018,2987.526056096872
FDC04,OUT046,4019.333135920349
FDF50,OUT049,3239.7602805333945
FDP15,OUT045,4044.767711341057
FDK46,OUT035,4324.1074692151415
FDZ56,OUT018,2500.559728187789
FDY60,OUT049,2183.5148337201445
FDB10,OUT035,4054.95328476004
FDR57,OUT045,2497.474838650736
FDU58,OUT049,3206.53843024622
FDH02,OUT046,1393.6357857872754
FDP48,OUT013,3090.011984965278
FDI46,OUT035,4106.432253502264
FDW56,OUT013,3156.738010027924
NCM19,OUT010,268.5163134964655
FDS50,OUT027,5759.516059884202
FDK24,OUT013,676.9437149116342
FDO36,OUT017,2993.8225371847034
FDK45,OUT027,2862.9067580265137
NCL05,OUT045,670.8501427748284
FDL32,OUT018,1698.3276360223645
FDA28,OUT049,2117.69447745399
FDY36,OUT018,1198.7399627032464
FDP32,OUT018,1820.078485591512
FDL50,OUT046,2109.538039478345
DRC24,OUT049,2463.6104411976103
NCS18,OUT017,1724.0581492499775
FDD16,OUT017,1243.0297907424892
NCV18,OUT013,1368.4457428168416
FDX07,OUT046,3101.1442958861808
NCZ05,OUT027,2852.510182804126
NCI31,OUT013,607.9137946744942
FDK14,OUT049,1368.1114017969148
NCR06,OUT045,688.7523428186415
NCF54,OUT049,2844.4102817017624
DRG23,OUT010,379.7986587591245
FDD53,OUT046,669.8604866641564
NCM31,OUT027,2868.725024083973
FDT16,OUT017,4319.452127972795
FDR40,OUT035,1359.352782897774
DRG25,OUT017,3181.708976395179
FDT10,OUT035,974.571889857549
FDY32,OUT013,2564.728276399374
FDN50,OUT035,1452.346032837769
FDZ35,OUT019,257.00276789502635
NCP54,OUT045,2098.652827530243
NCD07,OUT035,1755.040668640941
FDS02,OUT018,2925.3498456356742
DRN59,OUT018,634.6788216188296
DRB24,OUT013,2458.498234443781
FDP37,OUT027,2867.290190193134
DRB01,OUT018,2993.1765007110907
FDR47,OUT046,3203.5686857061546
NCM31,OUT010,277.4286695052869
NCF06,OUT027,5911.140336308141
NCV17,OUT027,2867.290190193134
FDS10,OUT049,2895.4061116963267
FDN52,OUT035,1360.830163999556
FDZ48,OUT013,1865.9185259529115
FDJ48,OUT049,4056.4892629936817
DRB13,OUT027,5507.829273182148
FDV59,OUT017,3806.547578982521
FDL32,OUT035,1769.297926695924
FDZ12,OUT035,2068.217678316478
NCR06,OUT027,1199.662527166948
FDP51,OUT017,2017.676897473176
FDY22,OUT013,2092.546958603204
FDZ38,OUT049,2797.7587955395697
NCO54,OUT035,907.8423495251536
FDR23,OUT035,2967.0576589346924
FDM38,OUT049,910.194767566726
FDS25,OUT013,1783.581108862964
